GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS646370337	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			80				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2018-08-06	13:10:00	obsr291805	S47696011	Traveling	P22	EBIRD	130	7.242		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS658407005	2018-09-19 17:46:46.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Palo Alto Baylands	L152122	H	37.459167	-122.10445	2018-09-18	13:30:00	obsr749709	S48597417	Traveling	P22	EBIRD	80	0.805		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS659995310	2018-12-02 21:27:19.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR (SCL Co.) (please use a more specific hotspot where possible)	L231517	H	37.4541093	-121.974181	2018-09-23	08:15:00	obsr176649	S48708345	Traveling	P22	EBIRD	117	2.012		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS653213483	2018-09-01 15:10:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			14				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Spreckles Ave. Pond (State at Spreckles)	L594010	H	37.43323	-121.966232	2018-09-01	10:12:00	obsr168076	S48219101	Stationary	P21	EBIRD	20			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS661902713	2018-09-30 16:55:22.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			11				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Bay Trail, Sunnyvale, California, US (37.421, -122.017)	L7974027	P	37.4205542	-122.0174538	2018-09-30	08:49:00	obsr688514	S48840760	Traveling	P22	EBIRD	61	2.092		4	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS661341628	2018-11-27 11:45:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2018-09-28	14:42:00	obsr330298	S48807964	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS653608157	2018-09-02 16:31:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			15				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Don Edwards NWR--New Chicago Marsh	L337098	H	37.4378422	-121.9631109	2018-09-01	13:00:00	obsr599888	S48248085	Traveling	P22	EBIRD	40	0.402		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS656597980	2018-09-12 20:45:39.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Sunnyvale WPCP--Lockheed Ponds and Marsh adjacent to Yahoo	L868971	H	37.4215375	-122.0243955	2018-09-12	10:06:00	obsr999804	S48467034	Traveling	P22	EBIRD	216	3.072		1	1		1	1	0		Morning started with no wind but became quite breezy after noon. Clear	These are the first of these that I have seen	
URN:CornellLabOfOrnithology:EBIRD:OBS657430698	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			350				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2018-09-15	09:17:00	obsr176649	S48527862	Traveling	P22	EBIRD	146	2.092		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS653284562	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			60				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2018-09-01	09:16:00	obsr176649	S48224520	Traveling	P22	EBIRD	150	1.77		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS656943127	2018-09-13 22:44:32.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			20				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Sunnyvale WPCP--Lockheed Ponds and Marsh adjacent to Yahoo	L868971	H	37.4215375	-122.0243955	2018-09-13	09:24:00	obsr999804	S48491666	Traveling	P22	EBIRD	192	4.493		1	1		0	1	0		Clear and cooler.		
URN:CornellLabOfOrnithology:EBIRD:OBS670971085	2018-12-06 11:21:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32			Sunnyvale WPCP (please use a more specific hotspot where possible)	L279204	H	37.4198391	-122.0144261	2018-10-10	17:50:00	obsr895413	S49507718	Traveling	P22	EBIRD	60	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS662951359	2018-10-04 12:13:06.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			7				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A11	L951032	H	37.4450373	-121.9963245	2018-10-03	16:45:00	obsr336038	S48918646	Stationary	P21	EBIRD	60			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS669481656	2018-10-23 23:31:21.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Don Edwards NWR--entrance road (Grand Blvd.) between tracks and gate	L1764908	H	37.4334652	-121.9614815	2018-10-22	10:07:00	obsr424292	S49377905	Traveling	P22	EBIRD	173	2.857		1	1		1	1	1		62 degrees, overcast early, sunny late, light winds.	Mottled black back, short needle-like bill.  Photo.	
URN:CornellLabOfOrnithology:EBIRD:OBS746037939	2019-04-29 02:01:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-27	12:15:00	obsr819064	S55479417	Traveling	P22	EBIRD	97	2.217		9	1	G4092075	1	1	0		Warm up for the big day.		
URN:CornellLabOfOrnithology:EBIRD:OBS746037840	2019-04-29 02:01:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-27	12:15:00	obsr13267	S55479413	Traveling	P22	EBIRD	97	2.217		9	1	G4092075	1	1	0		Warm up for the big day.		
URN:CornellLabOfOrnithology:EBIRD:OBS745555288	2019-04-26 21:23:52.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-26	16:00:00	obsr141946	S55447738	Traveling	P22	EBIRD	45	1.609		1	1		0	1	0			Close to the trail intersection near the observation deck	
URN:CornellLabOfOrnithology:EBIRD:OBS742623028	2019-05-15 16:34:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			6				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-21	13:56:00	obsr819064	S55231918	Traveling	P22	EBIRD	70	0.644		1	1		0	1	0		Windy, but not as bad as yesterday. Sunny, 69° F. Almost high tide.		
URN:CornellLabOfOrnithology:EBIRD:OBS744565596	2019-04-25 00:39:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			40				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-24	14:45:00	obsr230956	S55379188	Traveling	P22	EBIRD	120	1.609		1	1		1	1	0		mainPkglot-&gt;jettyToAlvisoSloughTrail-&gt;ScopePondA12(Phalaropes :))-&gt;RightAlongTrailTill1stLeftBend-&gt;ScopeAllSides-&gt;ContinueLeftOnTrailTillNextLeftBend-&gt;ScopeAllAndAcrossTracks-&gt;Return. Warm afternoon with strong winds from bay into trail.	group of 10 seen right away from jetty2ASTrail, and then scattered in pond along trail. Beautiful near full breeding plumage colors	
URN:CornellLabOfOrnithology:EBIRD:OBS746285514	2019-04-29 02:01:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-27	12:15:00	obsr848409	S55495602	Traveling	P22	EBIRD	97	2.217		9	1	G4092075	1	1	0		Warm up for the big day.		
URN:CornellLabOfOrnithology:EBIRD:OBS743256959	2019-05-15 16:34:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			17				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-22	13:30:00	obsr556810	S55274672	Traveling	P22	EBIRD	45	0.483		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS742614458	2019-04-21 17:58:14.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			8				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-21	13:37:00	obsr555815	S55231371	Traveling	P22	EBIRD	42	0.805		2	1	G4070396	1	1	0		69F, windy, sunny (List created in Birdathon iOS version 1.3.2 (33))		
URN:CornellLabOfOrnithology:EBIRD:OBS745080060	2019-04-28 13:03:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-25	11:30:00	obsr1024826	S55414233	Traveling	P22	EBIRD	15	0.483		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS746037858	2019-04-29 02:01:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-27	12:15:00	obsr625102	S55479414	Traveling	P22	EBIRD	97	2.217		9	1	G4092075	1	1	0		Warm up for the big day.		
URN:CornellLabOfOrnithology:EBIRD:OBS746163468	2019-04-29 02:01:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-27	12:15:00	obsr1043928	S55487901	Traveling	P22	EBIRD	97	2.217		9	1	G4092075	1	1	0		Warm up for the big day.		
URN:CornellLabOfOrnithology:EBIRD:OBS746291460	2019-04-29 02:01:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-27	12:15:00	obsr556810	S55495981	Traveling	P22	EBIRD	97	2.217		9	1	G4092075	1	1	0		Warm up for the big day.		
URN:CornellLabOfOrnithology:EBIRD:OBS744375800	2019-04-24 17:17:23.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			60				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-24	12:00:00	obsr625102	S55366202	Traveling	P22	EBIRD	42	1.609		1	1		0	1	0		Hot day at 89F with a light breeze. Large group of Red-necked Phalarope in pond A12		
URN:CornellLabOfOrnithology:EBIRD:OBS743129454	2019-04-25 11:22:50.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			36				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-22	09:54:00	obsr556524	S55265787	Traveling	P22	EBIRD	112	1.207		1	1		0	1	0		Includes a couple of hundred yds along pond A12.		
URN:CornellLabOfOrnithology:EBIRD:OBS746037975	2019-04-29 02:01:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-27	12:15:00	obsr358717	S55479420	Traveling	P22	EBIRD	97	2.217		9	1	G4092075	1	1	0		Warm up for the big day.		
URN:CornellLabOfOrnithology:EBIRD:OBS745239325	2019-05-15 16:34:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-26	07:03:00	obsr1043928	S55425740	Traveling	P22	EBIRD	45	0.933		1	1		0	1	0			Didn't attempt a proper count, as I had no scope	
URN:CornellLabOfOrnithology:EBIRD:OBS752439959	2019-05-15 16:34:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-25	14:25:00	obsr810338	S55885093	Traveling	P22	EBIRD	50	0.805		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS742982106	2019-04-23 14:02:29.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			32				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-22	06:47:00	obsr610122	S55256262	Traveling	P22	EBIRD	82	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS746037957	2019-04-29 02:01:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-27	12:15:00	obsr273117	S55479418	Traveling	P22	EBIRD	97	2.217		9	1	G4092075	1	1	0		Warm up for the big day.		
URN:CornellLabOfOrnithology:EBIRD:OBS744359954	2019-05-10 02:50:23.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			18				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-24	07:36:00	obsr401069	S55365075	Traveling	P22	EBIRD	197	2.414		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS744105018	2019-05-15 16:34:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			28				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-24	07:40:00	obsr221564	S55335376	Traveling	P22	EBIRD	44	0.966		1	1		0	1	0		Walked around marsh. A few species included from salt pond. 		
URN:CornellLabOfOrnithology:EBIRD:OBS742612048	2019-04-21 17:58:14.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			8				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-21	13:37:00	obsr358717	S55231195	Traveling	P22	EBIRD	42	0.805		2	1	G4070396	1	1	0		69F, windy, sunny (List created in Birdathon iOS version 1.3.2 (33))		
URN:CornellLabOfOrnithology:EBIRD:OBS746037880	2019-04-29 02:01:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-27	12:15:00	obsr555815	S55479416	Traveling	P22	EBIRD	97	2.217		9	1	G4092075	1	1	0		Warm up for the big day.		
URN:CornellLabOfOrnithology:EBIRD:OBS744822946	2019-04-28 13:06:07.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-25	08:56:00	obsr1157697	S55396530	Traveling	P22	EBIRD	130	6.236		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS742667760	2019-04-21 20:13:11.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2019-04-21	16:23:00	obsr1043928	S55235175	Incidental	P20	EBIRD				2	0	G4071135	0	1	0		Distant views, trust the counts of other observers.		
URN:CornellLabOfOrnithology:EBIRD:OBS742027723	2019-04-20 21:10:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2019-04-20	17:30:00	obsr217779	S55193360	Traveling	P22	EBIRD	30	1.207		1	1		0	1	0		Most of time was focused looking for phalaropes.		
URN:CornellLabOfOrnithology:EBIRD:OBS743736103	2019-04-29 14:38:11.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			50				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2019-04-23	13:07:00	obsr8586	S55308445	Traveling	P22	EBIRD	15	0.072		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS742699812	2019-04-21 20:13:11.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			10				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2019-04-21	16:23:00	obsr1227101	S55237386	Incidental	P20	EBIRD				2	0	G4071135	0	1	0		Distant views, trust the counts of other observers.		
URN:CornellLabOfOrnithology:EBIRD:OBS747165627	2019-05-15 16:34:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			X				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2019-04-29	06:14:00	obsr413715	S55553605	Traveling	P22	EBIRD	87	2.374		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS746078442	2019-04-27 17:57:31.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			80				United States	US	California	US-CA	Santa Clara	US-CA-085	US-CA_154	32	USFWS_608		Salt Pond A12	L776555	H	37.4337723	-121.9832611	2019-04-27	11:26:00	obsr348020	S55482182	Traveling	P22	EBIRD	139	2.25		1	1		0	1	0		75F, 40% cirrus, light breeze NW. Walked out clockwise 2.25km on dike to T. Returned along same route.		
URN:CornellLabOfOrnithology:EBIRD:OBS741908276	2019-06-05 01:32:37.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-20	14:25:00	obsr91229	S55185491	Traveling	P22	EBIRD	28	0.76		8	0	G4067276	0	1	1		Rock Wrens Big Day for SCVAS. Bob Hirt, Bill, Craig, David, Pete, Steve, Mike Mammoser, and Jennifer Rycenga. List 19		
URN:CornellLabOfOrnithology:EBIRD:OBS742098532	2019-06-05 01:33:29.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-20	14:25:00	obsr222006	S55197887	Traveling	P22	EBIRD	28	0.759		8	0	G4067276	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS742118301	2019-06-05 01:32:58.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-20	14:25:00	obsr599888	S55199233	Traveling	P22	EBIRD	28	0.759		8	0	G4067276	0	1	1				
URN:CornellLabOfOrnithology:EBIRD:OBS753439866	2019-06-05 01:32:14.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Santa Clara	US-CA-085		32			Alviso Marina County Park (please use a specific pond hotspot where possible)	L296043	H	37.4298703	-121.9793612	2019-04-20	14:25:00	obsr1342832	S55945017	Traveling	P22	EBIRD	28	0.76		8	0	G4067276	0	1	1		Rock Wrens Big Day for SCVAS. Bob Hirt, Bill, Craig, David, Pete, Steve, Mike Mammoser, and Jennifer Rycenga. List 19		
