GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS663057882	2018-10-04 10:58:08.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				MLK Jr. Regional Shoreline--Arrowhead Marsh	L161083	H	37.7421628	-122.2112274	2018-08-26	08:00:00	obsr212116	S48926497	Traveling	P22	EBIRD	215	9.656		12	1	G3423443	0	1	0		GGAS Birding and Biking-Bicycled all trails within MLK, Jr. Shoreline (except west shore), up to Garretson Point and Eucalyptus grove with boardwalk and viewpoint of San Leandro Bay.  Tracks: https://www.google.com/maps/dir/37.7307342,-122.2074467/37.7525213,-122.210661/50+Swan+Way,+Oakland,+CA+94621/@37.7417729,-122.2165283,15z/data&#61;!3m1!4b1!4m55!4m54!1m45!3m4!1m2!1d-122.2078682!2d37.7305224!3s0x808f85a569538595:0x8e9d71adf4277262!3m4!1m2!1d-122.2077165!2d37.7313308!3s0x808f85a567c49b6f:0x4069724756be6fc0!3m4!1m2!1d-122.2081508!2d37.7319705!3s0x808f85baa12a0ef1:0x24fa2e8b5fce95e6!3m4!1m2!1d-122.2089318!2d37.7409863!3s0x808f85b7ecd849ab:0x25343ab5ca675119!3m4!1m2!1d-122.2107027!2d37.7525594!3s0x808f85d05c2fb553:0x36b205c11d6c8ab9!3m4!1m2!1d-122.2060518!2d37.7355435!3s0x808f85ba4e8b6725:0xfcc884acfef80e02!3m4!1m2!1d-122.2094857!2d37.7352616!3s0x808f85b09a3f570f:0x32f0261542e1acbf!3m4!1m2!1d-122.2108004!2d37.738596!3s0x808f85b7a6406e91:0xce1202fe32c17c6e!3m4!1m2!1d-122.2091527!2d37.7424016!3s0x808f85c86d21eaad:0x21cd761c805677f7!1m0!1m5!1m1!1s0x808f85a517484083:0x98349a15489c4617!2m2!1d-122.206613!2d37.730863!3e1		
URN:CornellLabOfOrnithology:EBIRD:OBS651916859	2018-08-27 20:03:03.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				MLK Jr. Regional Shoreline--Arrowhead Marsh	L161083	H	37.7421628	-122.2112274	2018-08-26	08:00:00	obsr420217	S48113767	Traveling	P22	EBIRD	215	9.656		12	1	G3423443	0	1	0		GGAS Birding and Biking-Bicycled all trails within MLK, Jr. Shoreline (except west shore), up to Garretson Point and Eucalyptus grove with boardwalk and viewpoint of San Leandro Bay.  Tracks: https://www.google.com/maps/dir/37.7307342,-122.2074467/37.7525213,-122.210661/50+Swan+Way,+Oakland,+CA+94621/@37.7417729,-122.2165283,15z/data&#61;!3m1!4b1!4m55!4m54!1m45!3m4!1m2!1d-122.2078682!2d37.7305224!3s0x808f85a569538595:0x8e9d71adf4277262!3m4!1m2!1d-122.2077165!2d37.7313308!3s0x808f85a567c49b6f:0x4069724756be6fc0!3m4!1m2!1d-122.2081508!2d37.7319705!3s0x808f85baa12a0ef1:0x24fa2e8b5fce95e6!3m4!1m2!1d-122.2089318!2d37.7409863!3s0x808f85b7ecd849ab:0x25343ab5ca675119!3m4!1m2!1d-122.2107027!2d37.7525594!3s0x808f85d05c2fb553:0x36b205c11d6c8ab9!3m4!1m2!1d-122.2060518!2d37.7355435!3s0x808f85ba4e8b6725:0xfcc884acfef80e02!3m4!1m2!1d-122.2094857!2d37.7352616!3s0x808f85b09a3f570f:0x32f0261542e1acbf!3m4!1m2!1d-122.2108004!2d37.738596!3s0x808f85b7a6406e91:0xce1202fe32c17c6e!3m4!1m2!1d-122.2091527!2d37.7424016!3s0x808f85c86d21eaad:0x21cd761c805677f7!1m0!1m5!1m1!1s0x808f85a517484083:0x98349a15489c4617!2m2!1d-122.206613!2d37.730863!3e1		
URN:CornellLabOfOrnithology:EBIRD:OBS653237061	2018-09-01 16:27:37.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				MLK Jr. Regional Shoreline--Arrowhead Marsh	L161083	H	37.7421628	-122.2112274	2018-08-26	08:00:00	obsr592839	S48220977	Traveling	P22	EBIRD	215	9.656		12	1	G3423443	0	1	0		GGAS Birding and Biking-Bicycled all trails within MLK, Jr. Shoreline (except west shore), up to Garretson Point and Eucalyptus grove with boardwalk and viewpoint of San Leandro Bay.  Tracks: https://www.google.com/maps/dir/37.7307342,-122.2074467/37.7525213,-122.210661/50+Swan+Way,+Oakland,+CA+94621/@37.7417729,-122.2165283,15z/data&#61;!3m1!4b1!4m55!4m54!1m45!3m4!1m2!1d-122.2078682!2d37.7305224!3s0x808f85a569538595:0x8e9d71adf4277262!3m4!1m2!1d-122.2077165!2d37.7313308!3s0x808f85a567c49b6f:0x4069724756be6fc0!3m4!1m2!1d-122.2081508!2d37.7319705!3s0x808f85baa12a0ef1:0x24fa2e8b5fce95e6!3m4!1m2!1d-122.2089318!2d37.7409863!3s0x808f85b7ecd849ab:0x25343ab5ca675119!3m4!1m2!1d-122.2107027!2d37.7525594!3s0x808f85d05c2fb553:0x36b205c11d6c8ab9!3m4!1m2!1d-122.2060518!2d37.7355435!3s0x808f85ba4e8b6725:0xfcc884acfef80e02!3m4!1m2!1d-122.2094857!2d37.7352616!3s0x808f85b09a3f570f:0x32f0261542e1acbf!3m4!1m2!1d-122.2108004!2d37.738596!3s0x808f85b7a6406e91:0xce1202fe32c17c6e!3m4!1m2!1d-122.2091527!2d37.7424016!3s0x808f85c86d21eaad:0x21cd761c805677f7!1m0!1m5!1m1!1s0x808f85a517484083:0x98349a15489c4617!2m2!1d-122.206613!2d37.730863!3e1		
URN:CornellLabOfOrnithology:EBIRD:OBS651603603	2018-08-28 00:12:01.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-26	09:33:00	obsr907572	S48091078	Traveling	P22	EBIRD	223	5.182		18	1	G3424807	0	1	0		GGAS Shorebird Class field trip led by Eddie Bartley.		
URN:CornellLabOfOrnithology:EBIRD:OBS652930938	2018-08-31 16:01:51.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			12				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2018-08-31	10:34:00	obsr630027	S48196775	Traveling	P22	EBIRD	146	5.081		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS649125007	2018-08-17 18:32:28.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-08-17	13:55:00	obsr165010	S47908062	Traveling	P22	EBIRD	96	3.219		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS652767421	2018-08-30 21:49:07.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-08-30	14:45:00	obsr276807	S48181411	Traveling	P22	EBIRD	120	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS645700438	2018-08-16 11:42:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					San Leandro Marina	L582754	H	37.695231	-122.1906281	2018-08-04	08:10:00	obsr297774	S47645569	Traveling	P22	EBIRD	198	9.656		1	1		1	1	0		Small Boat Lagoon, Marina Park, Bay Trail to the south end of Tony Lema Golf Course, Pescador Point Dr.		
URN:CornellLabOfOrnithology:EBIRD:OBS652002735	2018-09-22 14:55:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-27	14:50:00	obsr297774	S48120379	Traveling	P22	EBIRD	200	6.84		1	1		0	1	0		San Lorenzo Creek Mouth, Oro Loma and Frank's Dump		
URN:CornellLabOfOrnithology:EBIRD:OBS645666868	2018-08-16 11:42:55.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-04	10:37:00	obsr30575	S47646939	Traveling	P22	EBIRD	141	4.023		2	1		0	1	0		From parking lot south on shoreline trail past sewage treatment plant and over two bridges		
URN:CornellLabOfOrnithology:EBIRD:OBS656847218	2018-10-16 15:28:44.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-26	09:32:00	obsr295609	S48484544	Traveling	P22	EBIRD	221	6.051		1	1	G3454605	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS652561164	2018-08-30 01:39:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-08-29	11:30:00	obsr994966	S48165664	Traveling	P22	EBIRD	115	5.794		2	1		0	1	0		Grant Avenue to Frank&#96;s Dump West and back .	Oro Loma pond .	
URN:CornellLabOfOrnithology:EBIRD:OBS652309692	2018-08-29 00:41:54.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-08-28	11:00:00	obsr240927	S48144927	Traveling	P22	EBIRD	150	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS651726630	2018-08-26 22:23:39.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001					San Leandro Marina	L582754	H	37.695231	-122.1906281	2018-08-26	10:00:00	obsr288062	S48099631	Traveling	P22	EBIRD	10	3.219		1	0		0	1	0		One of many stops biking round-trip Oakland to Coyote Hills - species noted here were on bike path south along the golf course		
URN:CornellLabOfOrnithology:EBIRD:OBS651357937	2018-08-25 23:18:59.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-08-25	13:10:00	obsr761571	S48074995	Traveling	P22	EBIRD	110	4.023		1	1		0	1	0		Near high tide.		
URN:CornellLabOfOrnithology:EBIRD:OBS651720856	2018-08-27 01:54:35.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-26	15:25:00	obsr297774	S48099214	Traveling	P22	EBIRD	105	2.816		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS652078369	2018-08-28 09:36:27.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001		32			San Leandro Marina	L2660657	P	37.7118223	-122.1981674	2018-08-27	09:40:00	obsr316146	S48126291	Stationary	P21	EBIRD	30			1	1		0	1	0		overcast, 68F slight breeze, along the trail in the small pond  ...		
URN:CornellLabOfOrnithology:EBIRD:OBS652415719	2018-08-29 13:57:51.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-29	09:44:00	obsr159439	S48154065	Traveling	P22	EBIRD	72	2.252		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS653048135	2018-09-02 22:37:54.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					Hayward Regional Shoreline--Grant Ave. access	L749295	H	37.6679579	-122.1614027	2018-08-31	16:55:00	obsr357587	S48205889	Traveling	P22	EBIRD	130	5.073		2	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS652552127	2018-09-02 22:37:40.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-08-29	14:30:00	obsr625102	S48165029	Traveling	P22	EBIRD	120	3.219		2	1		1	1	0		Windy but clear, warm 74F afternoon on the bay		
URN:CornellLabOfOrnithology:EBIRD:OBS647642502	2018-08-16 11:42:56.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-08-11	13:40:00	obsr761571	S47790950	Traveling	P22	EBIRD	110	7.242		1	1		0	1	0		I went from Grant Ave. to the mouth of San Lorenzo Creek then south to Sulfur Creek overlooking Frank's Dump.		
URN:CornellLabOfOrnithology:EBIRD:OBS658356655	2018-09-18 17:36:46.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32	USFWS_608		Don Edwards NWR--No Name Trail	L2248482	H	37.5464008	-122.0973837	2018-09-18	06:56:00	obsr211888	S48593540	Traveling	P22	EBIRD	250	4.828		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS654050667	2018-09-03 21:52:06.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-03	10:15:00	obsr288062	S48280025	Traveling	P22	EBIRD	60	1.609		2	1	G3437831	0	1	0		Birding and biking.vfalling tide.		
URN:CornellLabOfOrnithology:EBIRD:OBS659843269	2018-11-07 12:49:56.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			6				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-22	11:45:00	obsr639584	S48698296	Traveling	P22	EBIRD	120	1.609		2	1	G3474014	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS658920775	2018-09-20 17:38:15.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-20	08:45:00	obsr520598	S48635288	Traveling	P22	EBIRD	270	7.081		11	1		0	1	0		Mt Diablo Audubon Society Field Trip, led by Robert Richmond.		
URN:CornellLabOfOrnithology:EBIRD:OBS653307134	2018-09-01 20:59:20.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			9				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-01	12:00:00	obsr970419	S48226264	Traveling	P22	EBIRD	165	1.609		1	1	G3432551	1	1	0		spent 2 hrs scoping BBPL looking for Pacific Golden. No luck.		
URN:CornellLabOfOrnithology:EBIRD:OBS653342300	2018-09-02 22:37:10.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-01	15:30:00	obsr418238	S48228846	Traveling	P22	EBIRD	60	1.609		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS654569085	2018-09-10 04:14:07.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			6				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-05	15:15:00	obsr87965	S48320683	Traveling	P22	EBIRD	120	3.701		1	1		1	1	0		incoming tide		
URN:CornellLabOfOrnithology:EBIRD:OBS653363998	2018-09-02 22:37:10.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-01	15:30:00	obsr240927	S48230344	Traveling	P22	EBIRD	120	2.414		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS655222095	2018-09-22 19:47:04.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32	USFWS_608		Don Edwards San Francisco Bay National Wildlife Refuge, Fremont US-CA (37.5327,-122.0747)	L7905904	P	37.532695	-122.074729	2018-09-08	09:14:00	obsr104806	S48369112	Traveling	P22	EBIRD	104	2.906		2	1	G3472197	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS659782379	2018-11-07 12:49:56.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			6				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-22	11:45:00	obsr690253	S48694445	Traveling	P22	EBIRD	120	1.609		2	1	G3474014	1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS653337061	2018-09-01 21:45:50.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-01	15:05:00	obsr276807	S48228462	Traveling	P22	EBIRD	120	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS653653671	2018-09-22 14:56:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-02	15:07:00	obsr994749	S48251301	Traveling	P22	EBIRD	54	0.444		1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS653308141	2018-09-01 20:59:20.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			9				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-01	12:00:00	obsr1009592	S48226345	Traveling	P22	EBIRD	165	1.609		1	1	G3432551	1	1	0		spent 2 hrs scoping BBPL looking for Pacific Golden. No luck.		
URN:CornellLabOfOrnithology:EBIRD:OBS653959927	2018-09-03 21:48:39.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Frank's Dump	L526261	H	37.6540967	-122.1544504	2018-09-03	10:15:00	obsr952887	S48273290	Traveling	P22	EBIRD	60	1.609		2	1	G3437831	0	1	0		Birding and biking.vfalling tide.		
URN:CornellLabOfOrnithology:EBIRD:OBS657875563	2018-09-16 21:15:00.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001		32			Lake Merritt	L268122	H	37.8035451	-122.2567177	2018-09-15	12:06:00	obsr1155899	S48558675	Stationary	P21	EBIRD	45			1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS654051357	2018-09-10 04:16:07.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2018-09-03	16:47:00	obsr171564	S48280087	Traveling	P22	EBIRD	108	1.931		2	1	G3437838	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS658530888	2018-09-19 09:00:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Eden Landing Ecological Reserve	L457476	H	37.596824	-122.1138096	2018-09-18	08:00:00	obsr469883	S48607066	Traveling	P22	EBIRD	180	4.828		8	1	G3466310	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS653651428	2018-09-02 19:53:22.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			4				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2018-09-02	08:00:00	obsr250831	S48251130	Traveling	P22	EBIRD	120	3.219		1	1		1	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS656280593	2018-09-11 16:55:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			120				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Interpretive Center	L587721	H	37.6233925	-122.1372843	2018-09-11	07:00:00	obsr316146	S48443482	Traveling	P22	EBIRD	200	2.414		12	1		0	1	0		Cool morning, 65-70°F . sunny, clear slight breeze ...		
URN:CornellLabOfOrnithology:EBIRD:OBS654036189	2018-09-22 14:47:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			8				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-09-03	13:35:00	obsr761571	S48279005	Traveling	P22	EBIRD	175	6.437		1	1		0	1	0		I started at Winton Ave and went out to Hayward Landing. I then went north to Frank's Dump an around it. I then returned to Winton Ave.		
URN:CornellLabOfOrnithology:EBIRD:OBS658947180	2018-12-11 14:31:43.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			15				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-09-20	08:30:00	obsr761571	S48637458	Traveling	P22	EBIRD	300	4.828		12	1		0	1	0		Leading field trip for Mt. Diablo Audubon.		
URN:CornellLabOfOrnithology:EBIRD:OBS658936148	2018-09-20 18:23:26.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			25				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-09-20	08:30:00	obsr276807	S48636631	Traveling	P22	EBIRD	285	3.219		15	1		0	1	0		on a Mt. Diablo field trip led by Bob Richmond		
URN:CornellLabOfOrnithology:EBIRD:OBS662521556	2018-10-02 11:43:47.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			8				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-09-10	12:30:00	obsr422607	S48885998	Traveling	P22	EBIRD	300	12.875		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS654309309	2018-09-10 04:16:07.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			7				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-09-04	15:00:00	obsr297774	S48300271	Traveling	P22	EBIRD	173	6.116		1	1		1	1	0		Frank's Dump		
URN:CornellLabOfOrnithology:EBIRD:OBS654538510	2018-09-05 20:55:16.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-09-05	08:25:00	obsr276807	S48318462	Traveling	P22	EBIRD	180	6.437		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS654051914	2018-09-17 11:21:41.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			5				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2018-09-03	16:47:00	obsr166679	S48280119	Traveling	P22	EBIRD	108	1.931		2	1	G3437838	0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS658392930	2018-09-18 17:13:45.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Hayward Regional Shoreline--Hayward Marsh	L2220366	H	37.6298244	-122.138958	2018-09-18	10:00:00	obsr221174	S48596347	Traveling	P22	EBIRD	150	3.219		2	1		0	1	0		Walked from Winton parking to Frank's Dump and return.--High tide at 10:00.--Shorebirds were all on high tide roosts at Frank's and elsewhere until about 10:45, when birds started leaving Frank's.--By 11:30 (ebb tide), 20-30% of the birds had left Frank's.--By noon, there was enough shoreline exposed so that the peeps could forage and the larger birds were staking out their spots in the deeper water, a few yards offshore.		
URN:CornellLabOfOrnithology:EBIRD:OBS658903904	2018-09-20 16:31:20.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline--Winton Ave. access and parking area	L470891	H	37.6465875	-122.1467042	2018-09-20	08:45:00	obsr170583	S48634156	Traveling	P22	EBIRD	190	4.023		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS654458390	2018-09-05 14:42:52.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			3				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-09-05	10:01:00	obsr477628	S48312063	Traveling	P22	EBIRD	100	2.961		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS653887706	2018-09-13 01:35:48.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			2				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154				Hayward Regional Shoreline	L225431	H	37.6419316	-122.1517012	2018-09-03	08:50:00	obsr338378	S48267930	Traveling	P22	EBIRD	111	3.299		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS655381678	2018-09-08 22:46:09.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			35				United States	US	California	US-CA	Alameda	US-CA-001	US-CA_154	32			Coyote Hills Regional Park	L216132	H	37.553764	-122.0875025	2018-09-08	13:55:00	obsr276807	S48380817	Traveling	P22	EBIRD	120	3.219		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS658671621	2018-09-19 18:03:58.0	5925	species	Red-necked Phalarope	Phalaropus lobatus			1				United States	US	California	US-CA	Alameda	US-CA-001					San Leandro Marina	L582754	H	37.695231	-122.1906281	2018-09-19	11:30:00	obsr1153923	S48617044	Traveling	P22	EBIRD	90	1.609		1	1		0	1	0				
